,contrast,name,logFC,pval
2780,Epithelium_and_Vascular,LGALS3BP,-0.514297366142273,0.2557567354702804
2781,Epithelium_and_Vascular,INADL,0.601631224155426,0.25694655804272154
2782,Epithelium_and_Vascular,SLC35G1,1.180727481842041,0.2573129282064818
2783,Immune,PCTP,0.4797115921974182,0.2573362435072834
2784,Immune,PPA2,-0.23483213782310486,0.25758883301063434
2785,Immune,RNF185,-0.4167267978191376,0.2578064283861264
2786,Immune,NTAN1,0.5433342456817627,0.25797772198465674
2787,Immune,EXT2,-0.2863120436668396,0.2580338831542217
2788,Epithelium_and_Vascular,WIPI1,-0.42153283953666687,0.2582658013158804
2789,Immune,B4GALT1,-0.37770649790763855,0.25831437903312376
2790,Immune,OSGIN2,-0.4807000160217285,0.25839947069332436
2791,Immune,GFM2,0.534000039100647,0.25840979475360687
2792,Immune,PAOX,0.5482187867164612,0.25844686959383
2793,Epithelium_and_Vascular,PROCR,0.6018005609512329,0.2588846922283443
2794,Epithelium_and_Vascular,ACSM2B,1.002748727798462,0.25930210886164745
2795,Immune,CBX6,0.4182460904121399,0.2595795740132347
2796,Epithelium_and_Vascular,MORC4,-0.7178476452827454,0.2597081442686026
2797,Immune,KLK1,-2.289794445037842,0.25978893186309004
2798,Epithelium_and_Vascular,PRKRA,-0.4631724953651428,0.2599586895775298
2799,Epithelium_and_Vascular,PEX11A,0.8291624784469604,0.260005515745857
2800,Immune,ACCS,-0.8078041672706604,0.2600776971685686
2801,Immune,C19orf33,0.990807831287384,0.2602745582473231
2802,Epithelium_and_Vascular,IL13RA1,-0.5612102150917053,0.26034341891087454
2803,Epithelium_and_Vascular,MTHFD1,-0.458951473236084,0.2603871558712728
2805,Immune,ECT2,1.3970201015472412,0.26051953843250786
2806,Epithelium_and_Vascular,EXOSC4,-0.5939534902572632,0.2606426089759877
2807,Immune,ZW10,-0.3879975974559784,0.2609799667512924
2808,Epithelium_and_Vascular,MECOM,-0.8304864168167114,0.26179654231149524
2809,Epithelium_and_Vascular,TXNRD2,-0.576005756855011,0.26200157605881064
2810,Immune,CSF2RB,-0.7859320044517517,0.2620353601759806
2811,Epithelium_and_Vascular,ZFYVE19,0.6558284163475037,0.2621357453315269
2812,Epithelium_and_Vascular,LDLRAD3,0.9507907032966614,0.26213822798823977
2813,Epithelium_and_Vascular,LGALS3,0.46542876958847046,0.26216787748530057
2814,Epithelium_and_Vascular,TOMM40,-0.48946088552474976,0.26289588552630694
2815,Immune,B3GNT7,-0.7099963426589966,0.2630750526246776
2816,Epithelium_and_Vascular,EPB41L1,-0.7491799592971802,0.2637950071596818
2817,Epithelium_and_Vascular,TNFRSF12A,0.8274809718132019,0.2639474343008852
2818,Immune,ECI1,0.5115538239479065,0.26410072485442776
2819,Epithelium_and_Vascular,CLIC2,-0.7649151682853699,0.26436024274771686
2820,Epithelium_and_Vascular,COL6A2,0.7520143389701843,0.2647371184500581
2821,Immune,TMEM37,-0.6088076829910278,0.26517256000431494
2822,Epithelium_and_Vascular,TAF6,-0.5280868411064148,0.2653160019181804
2823,Epithelium_and_Vascular,ATAD3C,-0.7764046788215637,0.26544760518287525
2824,Immune,BCL10,-0.19526639580726624,0.2656170724574393
2825,Epithelium_and_Vascular,TCF4,-0.8622745275497437,0.2659476569161335
2826,Immune,AC007325.4,-0.6074581146240234,0.2659828767887086
2827,Epithelium_and_Vascular,TMEM97,0.7289556860923767,0.2660753672847792
2828,Immune,ANG,0.49193888902664185,0.26667920711510906
2829,Immune,KCTD6,-0.6510854959487915,0.26724200985180646
2830,Immune,SGK1,0.4873385727405548,0.2673161961863703
2831,Immune,BOLA3,0.47022950649261475,0.267493569123725
2832,Epithelium_and_Vascular,MYH10,-0.6309763193130493,0.26751566674187754
2833,Immune,MTHFD2L,-0.4031594693660736,0.2680451592072477
2834,Epithelium_and_Vascular,TNFRSF21,-0.8903173208236694,0.26944737729394264
2835,Epithelium_and_Vascular,RCN1,0.3810528516769409,0.2695195817970608
2836,Epithelium_and_Vascular,PLVAP,-1.1541699171066284,0.2695618136978303
2837,Immune,BAG3,0.8578488826751709,0.26965098976573204
2838,Immune,TUT1,0.5138516426086426,0.27050585071113714
2839,Epithelium_and_Vascular,PES1,0.38731399178504944,0.2710411761409843
2840,Immune,CYSTM1,-0.3061070442199707,0.2711742485926218
2841,Epithelium_and_Vascular,MFSD1,-0.3736780285835266,0.27171003044909314
2842,Immune,FHIT,-0.6314874291419983,0.272452349097608
2843,Epithelium_and_Vascular,PPP2R5B,-0.6095622181892395,0.2724788208523802
2844,Immune,PDSS2,0.5558812022209167,0.2726809523042945
2845,Epithelium_and_Vascular,ALDH7A1,-0.4464428424835205,0.27306122360719026
2846,Epithelium_and_Vascular,VWA1,-0.7928048372268677,0.2739219299476504
2847,Epithelium_and_Vascular,TFPI,0.36314868927001953,0.27405094982818556
2848,Immune,DYNC1LI1,-0.31192880868911743,0.2743009501377278
2849,Epithelium_and_Vascular,ROGDI,-0.4970523416996002,0.2746265687252847
2850,Immune,CRADD,-0.36447179317474365,0.27496330198422064
2851,Epithelium_and_Vascular,CCDC112,0.6180793046951294,0.27592508002868915
2852,Epithelium_and_Vascular,FTSJ2,-0.5684437155723572,0.2759579727284206
2853,Epithelium_and_Vascular,SLC22A5,0.7682937383651733,0.2759938098449277
2854,Epithelium_and_Vascular,DKK3,0.7238180041313171,0.2761896319403474
2855,Immune,RGCC,-0.47493693232536316,0.27622799614959576
2856,Epithelium_and_Vascular,CDC14B,-0.8130918741226196,0.2767657704075536
2857,Epithelium_and_Vascular,SSX2IP,-0.6871868371963501,0.2768261751620574
2858,Immune,VSIG2,-2.963740348815918,0.2770057742159393
2859,Immune,PDLIM7,0.4888492822647095,0.2772259815736479
2860,Epithelium_and_Vascular,ANGPTL3,1.211535930633545,0.2773495654510159
2861,Epithelium_and_Vascular,LAMC2,-1.5970405340194702,0.2781128160783212
2862,Immune,HINT3,-0.391727089881897,0.2787354155168512
2863,Epithelium_and_Vascular,CISD3,0.48945102095603943,0.27881130333583026
2864,Epithelium_and_Vascular,UCHL3,-0.44777712225914,0.2788243629729853
2865,Epithelium_and_Vascular,HOXD1,-1.1516690254211426,0.2790313556026992
2866,Epithelium_and_Vascular,HPN,0.6167694926261902,0.2792269960907593
2867,Epithelium_and_Vascular,FES,-0.5347495675086975,0.27927470443212143
2868,Immune,AQP1,-0.7976925373077393,0.2792829345323559
2869,Epithelium_and_Vascular,RP11-680F8.1,1.0192670822143555,0.2792836981142775
2870,Epithelium_and_Vascular,HK2,1.3718022108078003,0.2794857178617674
2871,Epithelium_and_Vascular,GDAP1,-0.7492495775222778,0.2798093207775519
2872,Epithelium_and_Vascular,MCEE,-0.5876216292381287,0.280194350120837
2873,Epithelium_and_Vascular,CHCHD4,-0.7409576773643494,0.2807341276943702
2874,Immune,ACOX1,0.5796434283256531,0.2807491594454387
2875,Epithelium_and_Vascular,FAM92A1,-0.5463082194328308,0.2808107126605595
2876,Epithelium_and_Vascular,VWF,1.2976094484329224,0.28108561771899604
2877,Epithelium_and_Vascular,GNPNAT1,-0.7727360129356384,0.28125362587312974
2878,Immune,HBEGF,-0.6833395957946777,0.28133165316585934
2879,Epithelium_and_Vascular,ALDH1A1,-0.5860289335250854,0.28145825785387624
2880,Epithelium_and_Vascular,GUCY1A3,0.7166484594345093,0.2821306523363386
2881,Immune,PBDC1,-0.3248331546783447,0.2823676399542519
2882,Immune,CEPT1,0.3970845937728882,0.2828280257897399
2883,Epithelium_and_Vascular,RP11-297L17.2,-0.9474805593490601,0.28330151530131387
2884,Immune,TKFC,-0.4095035791397095,0.2836892816903087
2885,Epithelium_and_Vascular,EDIL3,0.7685415744781494,0.2837110631347336
2886,Epithelium_and_Vascular,CYGB,1.5492010116577148,0.2841832669605795
2887,Epithelium_and_Vascular,JUP,-0.5303659439086914,0.28424639522987205
2888,Immune,FBLN1,-4.474938869476318,0.28450397679525047
2889,Epithelium_and_Vascular,ELMO3,-0.739316999912262,0.2847390343878724
2890,Immune,AC114271.2,0.9150540828704834,0.2850467197223427
2891,Immune,DHRS2,-5.125459671020508,0.28526577400666486
2892,Epithelium_and_Vascular,LIN7B,-0.8128050565719604,0.2858249415818262
2893,Epithelium_and_Vascular,AMOTL2,-0.48052459955215454,0.28592794194134785
2894,Epithelium_and_Vascular,NSF,-0.7183473706245422,0.286154007048796
2895,Epithelium_and_Vascular,ABO,-0.9355089664459229,0.28622194415499297
2896,Immune,C1orf54,0.45947903394699097,0.28655082390372266
2897,Immune,CD24,0.5063338279724121,0.28662270632880915
2898,Immune,GIGYF1,-0.36831820011138916,0.28670178063526436
2899,Epithelium_and_Vascular,EPPK1,1.3628090620040894,0.2867611916688455
2900,Immune,FAM207A,0.4148273468017578,0.28683691701051584
2901,Immune,BLOC1S5,0.47247225046157837,0.28713095729497934
2902,Epithelium_and_Vascular,SERPINI1,0.904689371585846,0.28737209021368865
2903,Epithelium_and_Vascular,YWHAH,0.4140442907810211,0.2885191903853716
2904,Epithelium_and_Vascular,MECR,-0.6796802878379822,0.28865610651400897
2905,Epithelium_and_Vascular,SLC30A9,-0.3469601571559906,0.289259811845773
2906,Immune,GORASP2,0.3142499327659607,0.2895503457736675
2907,Immune,ANGPT2,0.7306709289550781,0.289795901878743
2908,Epithelium_and_Vascular,METTL25,-0.6588863134384155,0.28996927167170433
2909,Epithelium_and_Vascular,ITGB4,-0.7304204106330872,0.2900716784081354
2910,Epithelium_and_Vascular,HLA-DRB5,-1.235106348991394,0.29093015821162627
2911,Epithelium_and_Vascular,HHEX,-0.835113525390625,0.29102547434869996
2912,Immune,ACADS,-0.24952629208564758,0.2916711240180057
2913,Immune,GRN,0.3090760111808777,0.2923257949713242
2914,Epithelium_and_Vascular,SCYL1,-0.4495725929737091,0.2925755524942152
2915,Immune,PTCD2,-0.5791676044464111,0.29280873702543386
2916,Epithelium_and_Vascular,BNC2,0.8091700077056885,0.29323949686219414
2917,Immune,MXD1,-0.2871191203594208,0.29334381158170314
2918,Epithelium_and_Vascular,SHTN1,-0.6349689364433289,0.2942444669231257
2919,Epithelium_and_Vascular,IFI30,0.6433902978897095,0.2943184454178707
2920,Epithelium_and_Vascular,FARP1,0.5904723405838013,0.294365819943955
2921,Epithelium_and_Vascular,FAM213A,0.384115070104599,0.294427012131637
2922,Epithelium_and_Vascular,SORT1,0.7668311595916748,0.2946090232677794
2923,Epithelium_and_Vascular,MRPL39,-0.5441976189613342,0.2946501260162488
2924,Immune,PRPS2,0.41869136691093445,0.29510717213379534
2925,Immune,RUVBL2,0.38606223464012146,0.2956586782775424
2926,Epithelium_and_Vascular,AKR1A1,0.26979756355285645,0.29587783603059425
2927,Immune,TMA16,0.3802802264690399,0.2966635785610494
2928,Immune,RASSF3,-0.37194791436195374,0.2968217101121541
2929,Immune,SETD7,0.5622158050537109,0.2968503170936568
2930,Immune,GOLM1,-0.6617570519447327,0.2972396538916786
2931,Immune,SLC30A9,-0.33754923939704895,0.29742372791895294
2932,Epithelium_and_Vascular,TM7SF2,-0.6126542687416077,0.29744860455307254
2933,Epithelium_and_Vascular,RFX2,0.7699426412582397,0.2975438637865126
2934,Epithelium_and_Vascular,TNFAIP8L1,-0.5412724614143372,0.2981358651826448
2935,Epithelium_and_Vascular,HOXD4,-0.7562128901481628,0.29933389014733686
2936,Immune,LINC00467,0.29535597562789917,0.2995173487217206
2937,Epithelium_and_Vascular,AFMID,-0.6713276505470276,0.2995759833944279
2938,Epithelium_and_Vascular,ECHDC3,-0.44311386346817017,0.29968455859075543
2939,Immune,COG7,0.4081074893474579,0.29974701780386737
2940,Epithelium_and_Vascular,BCL6B,-0.8029271960258484,0.2998953388873218
2941,Epithelium_and_Vascular,BEND5,-0.6925662159919739,0.3011098801101779
2942,Immune,TMEM184A,-2.46673321723938,0.30124110014185995
2943,Epithelium_and_Vascular,MALSU1,-0.4366365075111389,0.30130874323367485
2944,Epithelium_and_Vascular,ECHDC1,-0.5038765072822571,0.3015391463994628
2945,Epithelium_and_Vascular,PSMD10,-0.44058504700660706,0.30159274324185636
2946,Epithelium_and_Vascular,LRRC43,1.337276816368103,0.3018069746951431
2947,Epithelium_and_Vascular,CSGALNACT1,0.9051538109779358,0.302072528581447
2948,Immune,TPD52,-0.255786657333374,0.3022072564158222
2949,Epithelium_and_Vascular,APOE,0.6716868877410889,0.3022250266628764
2950,Epithelium_and_Vascular,KCNJ15,-0.7734007835388184,0.30270073007371945
2951,Epithelium_and_Vascular,CHMP4C,0.6429405212402344,0.3029580143291019
2952,Epithelium_and_Vascular,IDO1,1.1782430410385132,0.3029737971526023
2953,Epithelium_and_Vascular,LTF,1.0252286195755005,0.3029793028251444
2954,Epithelium_and_Vascular,DHRS4,-0.5124917030334473,0.3030038324345386
2955,Immune,DHRS4L2,-0.2282753884792328,0.3031507881831746
2956,Epithelium_and_Vascular,SEMA4B,0.9237061738967896,0.3039701638276925
2957,Epithelium_and_Vascular,PTK2,-0.4661085605621338,0.3050434598809577
2958,Immune,CSF1R,0.6134312748908997,0.30504926644231845
2959,Epithelium_and_Vascular,VNN1,1.1166563034057617,0.30506246790174757
2960,Epithelium_and_Vascular,BBS12,-1.0096575021743774,0.3059176837180695
2961,Epithelium_and_Vascular,KIAA1683,-0.9126213192939758,0.30598338596273666
2962,Epithelium_and_Vascular,NEDD4L,-0.36925575137138367,0.3061484519001816
2963,Immune,MMP9,0.7200489044189453,0.3063265213916324
2964,Epithelium_and_Vascular,NME4,0.3979206681251526,0.30633816377041545
2965,Epithelium_and_Vascular,COL9A2,-1.5470634698867798,0.3066554096546815
2966,Epithelium_and_Vascular,FAM114A1,0.42782101035118103,0.30670260880611966
2967,Immune,SPINT1,0.5009118318557739,0.3068027692933294
2968,Immune,SPATA33,-0.354468435049057,0.3068135158872335
2969,Epithelium_and_Vascular,CREG1,0.3665393590927124,0.30712308910543334
2970,Epithelium_and_Vascular,PMPCA,-0.459828644990921,0.30760937933784477
2971,Epithelium_and_Vascular,C1orf56,-0.7404348254203796,0.30766793324250175
2972,Immune,FXYD3,-6.698220729827881,0.30821152507088356
2973,Epithelium_and_Vascular,P3H4,0.5800855159759521,0.3082874208566812
2974,Immune,RPF2,-0.2691502273082733,0.308674546151451
2975,Epithelium_and_Vascular,TOP1MT,0.6868836283683777,0.30884251964685905
2976,Immune,ZNF816,0.6147005558013916,0.30898118024587573
2977,Immune,DOPEY2,0.5419782996177673,0.3090751907170256
2978,Epithelium_and_Vascular,RP11-538P18.2,1.1759916543960571,0.3094316488662132
2979,Immune,DNAJB12,-0.3267168402671814,0.3095326440592368
2980,Epithelium_and_Vascular,ITPK1,-0.5919270515441895,0.3096135890033619
2981,Immune,ZNF616,0.6674541234970093,0.3097148280489981
2982,Epithelium_and_Vascular,EPHA2,-0.8226125836372375,0.3098035944497075
2983,Epithelium_and_Vascular,MPST,-0.34644097089767456,0.3098048483024405
2984,Immune,BEST1,0.530898928642273,0.31007006694984224
2985,Epithelium_and_Vascular,THY1,0.6129515171051025,0.31014607814853
2986,Immune,PM20D2,0.47962671518325806,0.31022838757691923
2987,Immune,ZBTB41,0.5841880440711975,0.31024913607332893
2988,Epithelium_and_Vascular,METTL10,-0.34997645020484924,0.3103502366217482
2989,Immune,ALAD,0.3826444745063782,0.3108112052321706
2990,Epithelium_and_Vascular,APOL1,0.4841534495353699,0.31085640481075844
2991,Epithelium_and_Vascular,ADAMTS9-AS1,-0.8229625821113586,0.31101757261704466
2992,Epithelium_and_Vascular,HSBP1L1,0.3978079855442047,0.3111785381120526
2993,Immune,ENG,0.34630489349365234,0.31152132329211457
2994,Immune,RP11-138A9.2,0.5301718711853027,0.31181464755929217
2995,Epithelium_and_Vascular,APOD,-0.9029488563537598,0.312692058652528
2996,Epithelium_and_Vascular,PSCA,-5.5473737716674805,0.31290600633364385
2997,Immune,ASUN,0.33844226598739624,0.3133175556251028
2998,Immune,SLC25A17,0.4979470670223236,0.31344883357925335
2999,Immune,UBAC1,0.2828724682331085,0.31354623071111765
3000,Epithelium_and_Vascular,TRMT61B,-0.5819039344787598,0.31358000895264293
3001,Epithelium_and_Vascular,C21orf33,-0.7293389439582825,0.31403104893282574
3002,Immune,YBX3,-0.3340557813644409,0.3140683788976738
3003,Immune,CXCL2,-1.0482105016708374,0.3141678262753473
3004,Immune,LRRC58,-0.2614193260669708,0.3141762672710046
3005,Immune,GGCT,0.3454172909259796,0.31433705607218193
3006,Immune,MED8,0.3607887625694275,0.31439063328395106
3007,Immune,THBD,-0.7140398025512695,0.31458611887916776
3008,Epithelium_and_Vascular,ZNF195,0.4659404158592224,0.3147174409491872
3009,Immune,RNF144B,0.6239059567451477,0.31472954716553986
3010,Epithelium_and_Vascular,C3orf14,-0.6482147574424744,0.3148002283358793
3011,Immune,PAFAH1B3,0.3269226551055908,0.31495203435641034
3012,Epithelium_and_Vascular,RAB12,-0.7073075175285339,0.31552081923161357
3013,Epithelium_and_Vascular,PGAP1,0.7516417503356934,0.31559880030043225
3014,Epithelium_and_Vascular,SPHK1,-1.3807849884033203,0.31570045444861916
3015,Immune,MARCH2,0.46950018405914307,0.3166944462926064
3016,Immune,PPP2R5D,0.45179811120033264,0.3169344479462472
3017,Immune,HCFC1R1,0.20289061963558197,0.3172490671999394
3018,Epithelium_and_Vascular,PIR,-0.6366415023803711,0.31740093549664783
3019,Epithelium_and_Vascular,RRP12,0.8073551058769226,0.31747428462453287
3020,Epithelium_and_Vascular,PCSK6,1.0069150924682617,0.3176599605984455
3021,Immune,SNHG25,-0.6371639966964722,0.31773699847362885
3022,Immune,ZNF780A,0.38335180282592773,0.31807037068037547
3023,Epithelium_and_Vascular,RASL11A,1.0610966682434082,0.318415285932127
3024,Epithelium_and_Vascular,LRG1,0.9918209910392761,0.3184846179333187
3025,Epithelium_and_Vascular,SHC1,0.5034475326538086,0.3185217737186051
3026,Epithelium_and_Vascular,ZNHIT2,-0.6288139820098877,0.31931852664995314
3027,Epithelium_and_Vascular,PPFIBP2,-0.7732836008071899,0.3195982103808196
3028,Epithelium_and_Vascular,HSD17B8,-0.4418557584285736,0.32022573892010014
3029,Epithelium_and_Vascular,RAI14,0.6499869227409363,0.320333120639157
3030,Immune,CDA,-0.513326108455658,0.32036980425868744
3031,Immune,HIST1H2BD,0.6079393625259399,0.3206854920762403
3032,Epithelium_and_Vascular,METTL15,0.45750901103019714,0.32074057490272534
3033,Epithelium_and_Vascular,THOC6,0.7110227942466736,0.32106276123170885
3034,Immune,HES1,0.5169680714607239,0.32123371098705555
3035,Epithelium_and_Vascular,PTGS2,-1.1334102153778076,0.321234904126968
3036,Epithelium_and_Vascular,HEY1,1.025927186012268,0.3214464474811152
3037,Immune,ST3GAL4,-0.5446593761444092,0.32182750661677495
3038,Immune,TXNDC17,-0.2948070466518402,0.3218354420549559
3039,Immune,ENDOG,-0.5771782398223877,0.3218664134091142
3040,Immune,IQSEC2,-0.6660017371177673,0.3219320119307964
3041,Epithelium_and_Vascular,USF3,-0.5304998159408569,0.32222838196020753
3042,Epithelium_and_Vascular,PDZD11,0.34865882992744446,0.32233782698820934
3043,Immune,CREB5,0.5566564798355103,0.3223999873613337
3044,Epithelium_and_Vascular,VTA1,-0.39748087525367737,0.3227345851973241
3045,Immune,PACSIN2,0.3455170691013336,0.3228183034369725
3046,Immune,EXOSC7,-0.3249971270561218,0.32322737634255927
3047,Immune,FXYD2,-0.5575308799743652,0.3234015983243237
3048,Epithelium_and_Vascular,NUDT8,0.536130964756012,0.32377911413392635
3049,Epithelium_and_Vascular,SORBS2,-0.45045700669288635,0.32388401726046534
3050,Immune,MTRF1L,0.480343222618103,0.3246129663172288
3051,Epithelium_and_Vascular,FAM129B,0.6114659905433655,0.32543081748849434
3052,Immune,PPARA,0.5100114345550537,0.32554064589767484
3053,Epithelium_and_Vascular,PAICS,0.3758998513221741,0.3255863117601139
3054,Immune,IL1RAP,0.5270848274230957,0.3256510059978661
3055,Immune,PLPP1,0.6123061180114746,0.325824146543063
3056,Epithelium_and_Vascular,EIF2B3,0.5228655338287354,0.32587865018083206
3057,Immune,CLEC4A,0.4628961384296417,0.3258953941546887
3058,Immune,MAFB,0.5686464905738831,0.326378985511665
3059,Epithelium_and_Vascular,STAMBP,-0.4350159168243408,0.3266926344348233
3060,Immune,CTSS,-0.28898200392723083,0.3268971947764089
3061,Epithelium_and_Vascular,PARM1,0.9625166058540344,0.3270561137289151
3062,Epithelium_and_Vascular,CYR61,-0.6929880380630493,0.3271736681541475
3063,Epithelium_and_Vascular,PCGF2,-0.5417078733444214,0.32800320211643974
3064,Immune,GLMP,-0.3078915476799011,0.32828354198426724
3065,Epithelium_and_Vascular,AK2,0.3372062146663666,0.3283356975704733
3066,Epithelium_and_Vascular,AZGP1,-0.5245774984359741,0.3285955653039295
3067,Immune,SLC36A4,-0.3783608376979828,0.3287167649756665
3068,Epithelium_and_Vascular,C15orf61,-0.3913411498069763,0.3287261602767396
3069,Immune,GLYCTK,0.4411609470844269,0.3290175013194967
3070,Epithelium_and_Vascular,BMP2,-0.993777871131897,0.32922979530128615
3071,Epithelium_and_Vascular,AKT1S1,-0.46154388785362244,0.3293883194956341
3072,Epithelium_and_Vascular,THBS3,-1.0126886367797852,0.32942603332407416
3073,Epithelium_and_Vascular,SLC25A39,-0.6305080056190491,0.3299719998489621
3074,Immune,KLF10,-0.40999993681907654,0.33001795589611216
3075,Epithelium_and_Vascular,APBB2,-0.5872647762298584,0.3301922658673614
3076,Epithelium_and_Vascular,MMACHC,-0.8658262491226196,0.3302680012303576
3077,Immune,CYB5D2,-0.2994860112667084,0.33077639841927364
3078,Epithelium_and_Vascular,FHIT,-0.5506811738014221,0.33120902108442685
3079,Epithelium_and_Vascular,PCBD1,0.3991073966026306,0.33129828348445356
3080,Epithelium_and_Vascular,ZNF660,-0.9955760836601257,0.3318444306194689
3081,Epithelium_and_Vascular,MYEF2,0.5274062752723694,0.332508981555967
3082,Epithelium_and_Vascular,PAWR,-0.370418906211853,0.33309462610383
3083,Epithelium_and_Vascular,CBY1,-0.414581835269928,0.333217082356714
3084,Immune,OVOL1,-2.5173420906066895,0.3334860933183279
3085,Immune,PRADC1,-0.3244524896144867,0.33406169068931135
3086,Epithelium_and_Vascular,BTBD3,-0.738933801651001,0.33431634007046673
3087,Immune,AC079922.3,-0.4503302276134491,0.3344907547894179
3088,Epithelium_and_Vascular,HS1BP3,0.6339438557624817,0.33469375412470737
3089,Immune,MRPS2,-0.2691042125225067,0.335094624109439
3090,Immune,SH2D3A,0.41959112882614136,0.3353386486294656
3091,Epithelium_and_Vascular,TNS3,-0.4606071412563324,0.33572341663135874
3092,Immune,RNPEP,0.22984756529331207,0.3358050538888089
3093,Epithelium_and_Vascular,CABLES1,-0.82048100233078,0.3359883062523835
3094,Epithelium_and_Vascular,ERRFI1,0.8325485587120056,0.3363806158381024
3095,Epithelium_and_Vascular,TUBA1C,0.4304651916027069,0.3364629846432946
3096,Immune,SCRN2,-0.40546199679374695,0.33665284268179785
3097,Immune,CTNS,-0.5272674560546875,0.33667681831649476
3098,Immune,SLC25A37,0.25528642535209656,0.3368822712020375
3099,Immune,CATSPER1,-0.49885106086730957,0.3368893210709656
3100,Epithelium_and_Vascular,NAALADL2,-0.8403210043907166,0.3371193327889016
3101,Immune,PACS2,0.40234869718551636,0.3371689956763658
3102,Immune,SLC16A6,-0.4357134997844696,0.3373543999412356
3103,Epithelium_and_Vascular,CCL4L2,0.6594369411468506,0.3373713932182394
3104,Epithelium_and_Vascular,CTSH,-0.4308626651763916,0.33786819102768817
3105,Epithelium_and_Vascular,SULF1,0.8397660851478577,0.3379642604404032
3106,Epithelium_and_Vascular,TWF1,-0.4554153084754944,0.3385366046357472
3107,Epithelium_and_Vascular,TSEN34,-0.39996302127838135,0.3385914814440676
3108,Immune,COMMD10,0.1633899062871933,0.33891497162544726
3109,Epithelium_and_Vascular,FKBP3,-0.4264222979545593,0.339024456720488
3110,Epithelium_and_Vascular,ABCG2,-0.8097221255302429,0.33912454626737376
3111,Epithelium_and_Vascular,NUDT15,-0.42659273743629456,0.3393810167136492
3112,Epithelium_and_Vascular,MRPS35,-0.46615347266197205,0.33967824362087784
3113,Immune,GPR34,0.7041687965393066,0.3398738130954594
3114,Epithelium_and_Vascular,S100B,3.177896738052368,0.3399993797453996
3115,Epithelium_and_Vascular,PPP1R16A,0.42144498229026794,0.34005834305350613
3116,Epithelium_and_Vascular,LINC00960,0.6226312518119812,0.34078019987667196
3117,Epithelium_and_Vascular,DOK5,-0.5211352705955505,0.34084248135208295
3119,Immune,CD79A,0.7000525593757629,0.34104476080158186
3120,Epithelium_and_Vascular,PAX2,0.6195021271705627,0.341391362191791
3121,Epithelium_and_Vascular,MAP7D3,0.46389415860176086,0.3416332386800539
3122,Epithelium_and_Vascular,FOLR1,0.6401559114456177,0.3417562695344908
3123,Epithelium_and_Vascular,SPI1,0.9422274827957153,0.34178387708779756
3124,Epithelium_and_Vascular,MRPL27,-0.30163365602493286,0.34203278303944684
3125,Epithelium_and_Vascular,ATP6V0A1,-0.5197011828422546,0.34319950742300687
3126,Immune,WWC2,-0.621127188205719,0.3432490287128849
3127,Immune,NME7,0.40548884868621826,0.3434222981863737
3130,Immune,TMEM9,-0.24734610319137573,0.34413855545208705
3131,Epithelium_and_Vascular,ACAD9,-0.4061225354671478,0.34440794111010464
3132,Epithelium_and_Vascular,PSMG4,-0.300232470035553,0.3448189091001922
3133,Immune,OCEL1,0.39317506551742554,0.3448274105447421
3134,Immune,NDUFA8,-0.23927126824855804,0.34498940291747227
3135,Immune,FPR1,-0.23223677277565002,0.34578864869492254
3136,Immune,ACOT2,-0.44550949335098267,0.3459928474275754
3137,Immune,S100A9,-0.6729174256324768,0.3460981339806879
3138,Epithelium_and_Vascular,ZNF597,1.00052809715271,0.3462561358355766
3139,Immune,CBR1,0.4034230411052704,0.346287519914228
3140,Epithelium_and_Vascular,SPIRE1,0.626777172088623,0.34633993100036786
3141,Epithelium_and_Vascular,DPYS,-0.5725069046020508,0.3464170528483953
3142,Epithelium_and_Vascular,RNF186,0.5639049410820007,0.3473135853060326
3143,Epithelium_and_Vascular,PLBD1,0.603362500667572,0.3475821166094002
3144,Epithelium_and_Vascular,BASP1,-0.9753595590591431,0.34760606908699254
3145,Epithelium_and_Vascular,FAM8A1,-0.4302123188972473,0.34762298696188143
3146,Epithelium_and_Vascular,ABCC4,-0.6458601951599121,0.34794752977111376
3147,Epithelium_and_Vascular,KRT17,-4.967413902282715,0.3486709862598404
3148,Immune,CCNB1IP1,0.3145430386066437,0.3488136028536001
3149,Immune,TIMP3,-0.6791115403175354,0.3489396673336921
3150,Epithelium_and_Vascular,TUBG1,0.445995956659317,0.3492292762055448
3151,Immune,ANPEP,-0.3628574013710022,0.34962372418312004
3152,Immune,C9orf72,-0.24598337709903717,0.3498823527108015
3153,Immune,FHL3,-0.2877182066440582,0.34995573514385847
3154,Immune,CAMTA1,-0.2309977263212204,0.3499837735091318
3155,Epithelium_and_Vascular,FAM136A,0.3965744376182556,0.35047038303868616
3156,Epithelium_and_Vascular,EMX2OS,0.5758669376373291,0.35074174648160383
3157,Immune,LRMP,-0.2682883143424988,0.35091461744941155
3158,Epithelium_and_Vascular,CES2,0.43225061893463135,0.3511283585487204
3159,Epithelium_and_Vascular,FAM234A,-0.3977690637111664,0.35117650573081816
3160,Epithelium_and_Vascular,SORD,-0.3951748013496399,0.35137250083626215
3161,Immune,NPDC1,0.4331154525279999,0.35138902605296396
3162,Epithelium_and_Vascular,HRCT1,-0.5901603698730469,0.3514301066194624
3163,Epithelium_and_Vascular,ACSM2A,0.824337899684906,0.35180851812390224
3164,Epithelium_and_Vascular,FXYD3,-2.6444315910339355,0.35186372153395773
