,contrast,name,logFC,pval
4035,False,TIMP1,-0.7587124705314636,0.5187529052242146
4036,False,C9orf116,0.5607407093048096,0.5187764677243216
4037,False,RAB12,-0.6883434057235718,0.5188736307741016
4038,False,SLC2A4RG,-0.6763325333595276,0.5189245558985229
4039,False,PPIL1,0.6081478595733643,0.5206396781937017
4040,True,DDX10,1.2410658597946167,0.5206674552933754
4041,True,KCNS3,0.9944026470184326,0.5208523985360126
4042,True,DCDC2,-1.058565616607666,0.5209546025842552
4043,True,WBP5,-1.080155372619629,0.5212848707037137
4044,False,TMEM192,0.5280171632766724,0.5213097767696326
4045,False,ANKRD46,0.3892880082130432,0.5213618088318663
4046,True,LOX,0.9966840744018555,0.521388922533124
4047,False,C1orf198,0.5886510014533997,0.5214474790961545
4048,False,PACRGL,-0.8011874556541443,0.521570921134898
4049,True,SCCPDH,0.7750971913337708,0.5215835636031421
4050,True,PRAP1,-1.3328824043273926,0.5216127521788508
4051,True,MRPS35,0.5730888247489929,0.5216501895683759
4052,True,SSPN,0.666822075843811,0.5217032305677948
4053,True,HDAC5,-1.1082637310028076,0.5219331057914485
4054,True,ADAM9,-1.1481260061264038,0.5221537179039969
4055,False,MME,0.8538135290145874,0.522340567907982
4056,False,FAM35A,-0.4067707359790802,0.5224857366910223
4057,False,EPCAM,0.5635470747947693,0.5233611552044442
4058,True,ARMT1,-1.103445291519165,0.5241466281206519
4059,False,CPM,-0.2907851040363312,0.5248014305697998
4060,False,PLEKHA5,0.37595444917678833,0.5248650163748121
4061,False,CXorf36,0.47623056173324585,0.5251950200817155
4062,False,SLC9B2,-0.9425332546234131,0.5252983977390455
4063,True,RILP,0.9833886027336121,0.525376553097772
4064,False,PLEKHA3,-0.16279320418834686,0.5258387191657707
4065,False,EPHX2,0.5021277070045471,0.5258625524051319
4066,False,RFX2,0.7538092732429504,0.5258759714331598
4067,False,TRIOBP,-0.7230380773544312,0.5259051216977505
4068,False,CLDN7,-0.5769553780555725,0.5264912319595152
4069,False,GLA,-0.5594831705093384,0.5266113644955244
4070,False,SUMF1,0.5019551515579224,0.5267387513817785
4071,True,MCAM,-1.3828198909759521,0.5268129835552221
4072,False,CBY1,-0.26457497477531433,0.5270235522705913
4073,False,C1GALT1C1,-0.5415709018707275,0.5273729739801888
4074,True,TRIP6,-0.7671475410461426,0.5282406303841578
4075,False,GALE,0.7704837918281555,0.5282857296931285
4076,True,TTC1,-0.1833673119544983,0.5284643707123563
4077,False,LAMB3,-1.4931784868240356,0.5287686748252793
4078,True,HS2ST1,0.9728357195854187,0.5288170276054988
4079,False,IL1R2,0.8031556010246277,0.5288202251832222
4080,True,KLRB1,-0.7982487082481384,0.5289549398552612
4081,False,ZSCAN31,0.9975901246070862,0.5289978543617242
4082,True,IL18,1.001598834991455,0.5292683766473502
4083,False,C5orf15,0.41801804304122925,0.5294047166343563
4084,True,HMGN5,-1.0893616676330566,0.5294752560590498
4085,False,QPRT,0.6538779139518738,0.5295624592863155
4086,True,LARP1B,-1.1100139617919922,0.5296814634851135
4087,True,SUCLA2,-1.0991040468215942,0.5300164599210897
4088,True,TMEM60,-1.0505672693252563,0.5301409203914793
4089,False,ANPEP,-0.541336715221405,0.5304169465048083
4090,True,SLC3A1,-0.8648449182510376,0.530464083726372
4091,False,PTPMT1,-0.32912299036979675,0.5305819219739264
4092,False,PEG10,-0.7886186242103577,0.5306675589958898
4093,True,CXCL16,-0.7369329333305359,0.5306691909732043
4094,True,CEPT1,0.9899912476539612,0.5307800540600882
4095,False,ARHGEF15,-0.8521986603736877,0.5309110520416733
4096,False,EPB41L4A,-0.5725167393684387,0.5310027356272298
4097,False,CPPED1,0.2906823456287384,0.5311560256753574
4098,True,ALDH1A1,0.6327363848686218,0.5314111801871035
4099,True,TMEM38B,1.095674753189087,0.531573451428658
4100,True,EBPL,-0.7808226943016052,0.5317376605623
4101,False,SDC2,0.5708342790603638,0.5317739859344238
4102,False,SGCB,0.3163914978504181,0.5322997780917582
4103,True,CXCL2,0.9976478219032288,0.53236584712833
4104,True,CD68,-0.9963615536689758,0.5324695290123045
4105,True,MT1M,-0.2107013761997223,0.5327907741824511
4106,True,RCBTB2,0.9745527505874634,0.5330515750697834
4107,True,INSR,-1.218119502067566,0.5330835316746277
4108,True,FXYD6-FXYD2,2.1893718242645264,0.5333644578313089
4109,False,TCAIM,-0.37472590804100037,0.533598161029073
4110,True,LPCAT3,0.990451455116272,0.5337860481204839
4111,False,GSTZ1,0.35571616888046265,0.5338230969796711
4112,True,TNFRSF11B,-1.1076308488845825,0.5339884257405558
4113,False,C11orf49,-0.49721604585647583,0.5342691239754509
4114,True,MYLK,-0.8830584287643433,0.5345327754516592
4115,False,ITGA5,-0.4868072271347046,0.5345724492896302
4116,False,DOPEY1,-0.39800113439559937,0.5356889146868831
4117,True,TUBG1,-1.018052101135254,0.5356905971820619
4118,False,TMEM263,0.33769261837005615,0.5359075756743866
4119,True,RP11-420A23.1,0.974310040473938,0.5365202016775106
4120,True,ISOC2,-0.8375808596611023,0.5366389571087735
4121,False,CHDH,0.6689437031745911,0.5366943576419392
4122,False,NET1,-0.5908764600753784,0.5368129143565901
4123,False,AKR1A1,0.417412132024765,0.5368941052933426
4124,False,RBP5,0.35613420605659485,0.5374099205524047
4125,False,TNFAIP8L1,0.2808854281902313,0.5376392732957617
4126,False,SYNC,-0.5523367524147034,0.538049023645659
4127,True,SDC4,1.1833240985870361,0.5381350891277576
4128,True,ZYG11B,0.9475850462913513,0.5381567260934725
4129,False,DPH3,-0.2925434708595276,0.5381681458086937
4130,True,CYB5D2,-1.0917067527770996,0.5382480609025825
4131,False,ZNF664,0.440244197845459,0.5384364184905704
4132,False,TMEM99,0.3369344472885132,0.5385795095794764
4133,False,HOOK1,0.6822707653045654,0.5391721142750252
4134,True,SLC25A1,-1.1040294170379639,0.539196225330086
4135,False,MED19,-0.309187114238739,0.539516398532581
4136,False,RTKN,0.48010650277137756,0.5395327386037506
4137,True,ANKRD46,0.9382553100585938,0.5398861948500275
4138,False,LINC00467,0.4407961368560791,0.5401489822586865
4139,True,ADAMTS9-AS1,-1.025732398033142,0.5404336493080673
4140,False,DSP,-0.8015841841697693,0.5407156046243962
4141,False,CREB5,0.862938404083252,0.5411221930714822
4142,True,EXOSC4,1.103475570678711,0.5412199721421116
4143,True,DPYS,0.971128523349762,0.5413004338135011
4144,True,GALNT18,-1.0905805826187134,0.5416606035341754
4145,False,NGFRAP1,-0.33271268010139465,0.5419482129200157
4146,False,C21orf2,-0.2892804443836212,0.5420058227739333
4147,True,COPS7A,1.1427807807922363,0.5420093891134916
4148,False,APOD,-0.6350589394569397,0.5420231118648882
4149,False,MLEC,-0.41195493936538696,0.5423677286231755
4150,True,EDN2,-1.0891417264938354,0.5425709273122261
4151,False,HIBCH,0.3070862293243408,0.542648980508906
4152,False,ZNF770,-0.5716570615768433,0.5428035481272319
4153,False,UBD,1.7014962434768677,0.5431143450355818
4154,False,COL18A1,-0.4314116835594177,0.5432784127682537
4155,True,PGM5,2.137868881225586,0.5433398745116581
4156,False,VAT1,0.38891682028770447,0.5434288308074793
4157,False,ABCC3,-1.2739721536636353,0.5437916188665313
4158,True,TINAG,-0.9997366070747375,0.5440549716027027
4159,True,CHCHD6,0.9250838756561279,0.5443917271307497
4160,True,DMKN,1.2494981288909912,0.5444966075061475
4161,False,SLC35C2,-0.39602676033973694,0.5452957405513219
4162,True,GADD45A,0.5471484065055847,0.54554868722228
4163,False,RP11-680F8.1,0.8034430146217346,0.5456930554472132
4164,True,CTC-425F1.4,1.0155009031295776,0.5457903644740242
4165,False,KCTD9,-0.5688495635986328,0.5459371444708583
4166,False,BET1,0.3258151412010193,0.5459554679405727
4167,False,PHYH,0.3564029633998871,0.545980961333052
4168,False,TNFRSF21,-0.9310649037361145,0.5460285641516063
4169,False,RP4-655J12.4,0.5368335843086243,0.5462122852806386
4170,True,SLC47A1,1.0919920206069946,0.5462341911817543
4171,True,GDF15,0.9158167243003845,0.5464481296307386
4172,True,NFE2L1,-1.1820299625396729,0.5464610200145625
4173,True,SPHK1,2.0902602672576904,0.5468517071661154
4174,False,ESRRA,0.36848926544189453,0.5469673643037094
4175,False,GPR4,0.6498382687568665,0.5471064424836127
4176,False,YAE1D1,0.44862300157546997,0.5474546033171519
4177,False,DDX41,-0.434863418340683,0.5479270132328908
4178,False,CKS2,-0.5371858477592468,0.5479698393903556
4179,False,PGM5,-1.0589383840560913,0.5482141960197284
4180,False,IKBIP,-0.5684151649475098,0.5483665491062895
4181,False,CISH,-0.5379486083984375,0.548481014761766
4182,False,MCFD2,-0.3168909549713135,0.548721477094594
4183,False,PDK2,0.41021496057510376,0.5489884925709239
4184,True,KCNJ15,0.9367810487747192,0.5489968272924975
4185,True,SNRNP35,-1.0415045022964478,0.5492029887831856
4186,True,PEX19,-0.9850694537162781,0.5494252980882127
4187,True,CTTN,-1.241654872894287,0.5494290256633009
4188,True,ACO1,-0.9970592856407166,0.5495398278574519
4189,False,CDK4,0.2193869799375534,0.5496516339975486
4190,False,FKBP1B,0.3225511908531189,0.5498548199177277
4191,True,CP,0.8237371444702148,0.5498928315168954
4192,False,ACSM5,1.6546001434326172,0.5500094692794931
4193,False,SPARC,-0.3979215919971466,0.5501478051375384
4194,False,RP4-605O3.4,-0.5770882368087769,0.5505273609521917
4195,False,TYRP1,-0.8434261679649353,0.5508425851543491
4196,False,C12orf29,0.4416278898715973,0.5510790745992455
4197,False,ZNHIT6,-0.2734086215496063,0.551323242394132
4198,False,CCDC91,-0.4451552927494049,0.5517639622678103
4199,False,BBIP1,0.32525262236595154,0.5519269752320738
4200,True,HRAS,0.9095659852027893,0.5519789188872843
4201,True,AR,0.9387847781181335,0.5520128106417909
4202,False,AKR1B1,-0.2711898684501648,0.552026788534101
4203,False,CNP,-0.47072261571884155,0.5521674777730352
4204,True,AKT1S1,1.1860554218292236,0.5522260560555694
4205,False,TMC4,-0.8318780660629272,0.5522552994934367
4206,False,TACO1,0.5393774509429932,0.552398670217473
4207,False,PPA2,0.3446051776409149,0.5524848272323606
4208,True,HHLA3,-0.9728419184684753,0.5525458768852322
4209,False,MYO10,-0.26041269302368164,0.5528789944610777
4210,False,UACA,-0.6516781449317932,0.5528968788848231
4211,True,IFT81,0.8990427255630493,0.5529719900227175
4212,False,POSTN,-1.6409034729003906,0.5530497470732383
4213,True,C7orf55,-0.8036507964134216,0.5531210345482779
4214,True,PRKAG2-AS1,1.1762384176254272,0.5535753488300297
4215,True,TCEAL4,0.2644087076187134,0.5540762488420587
4216,False,CRHBP,-0.8438650369644165,0.5549028500653229
4217,True,MCCC2,0.8877790570259094,0.5552272484515962
4218,False,RAMP2,-0.6375659108161926,0.5554402074113409
4219,True,RGS1,-0.5941497683525085,0.5558432499018955
4220,True,RHOBTB2,1.9905998706817627,0.5560818122990263
4221,False,EIF4EBP3,-0.8439257740974426,0.556136592233434
4222,True,ARL3,-0.8514601588249207,0.5561871471552252
4223,True,DNASE1L3,2.2615668773651123,0.5564811273655008
4224,True,DDX1,-0.7961575388908386,0.5565211573400708
4225,True,ATF5,-0.9655571579933167,0.5565891861319777
4226,True,PLPP3,0.6251114010810852,0.5566003870014122
4227,True,GLB1,-0.9767109155654907,0.5566040923521788
4228,True,RFXANK,0.2651708722114563,0.5569744436383033
4229,True,HOXB-AS1,0.8952658772468567,0.5571358136213029
4230,False,FAM174B,-0.5411424040794373,0.5572680524223028
4231,True,POT1-AS1,-1.0386171340942383,0.5576213206490486
4232,True,GNA14,1.986797571182251,0.5578132991207247
4233,False,IRX3,0.5464828014373779,0.5581037475521644
4234,True,VEGFB,-1.0258666276931763,0.558789062088328
4235,False,MMRN2,-0.6335541605949402,0.5588417856267419
4236,False,GOT1,0.5288451313972473,0.55929304584169
4237,False,STEAP1,1.6119396686553955,0.5594640679631573
4238,True,ATF3,0.8509193062782288,0.5597662970009336
4239,False,BACE1,0.612289309501648,0.5599102710336169
4240,True,CCND1,0.6006650328636169,0.5601846676843942
4241,False,SLC25A33,-0.494632750749588,0.5602148980487786
4242,False,RB1,-0.5042449235916138,0.560495600618746
4243,True,LGALS2,0.8501365184783936,0.5605980912325044
4244,False,SOST,-0.7276116609573364,0.5608928207612565
4245,False,TMEM19,-0.3680352568626404,0.5610950431068216
4246,True,RP11-807H17.1,-1.0530502796173096,0.5614951014416973
4247,True,DLG5,-0.9650058746337891,0.5622315606075958
4248,True,HOXD8,-1.0376617908477783,0.562525679798404
4249,False,RP11-393N21.2,0.9383350014686584,0.5625334580684872
4250,True,PKP4,0.8721029758453369,0.562821786893127
4251,False,C3,1.5661475658416748,0.5628728521995812
4252,True,IFITM2,-0.23453761637210846,0.5632871326106793
4253,True,LMO7,0.977949857711792,0.5635234612531127
4254,False,MAOB,0.5585625171661377,0.563581788448541
4255,False,PSMG1,0.5760589241981506,0.56367922159626
4256,False,TP53I3,-0.5260524153709412,0.564027718027426
4257,True,NDRG1,0.26675650477409363,0.564144779219415
4258,True,HILPDA,0.68907231092453,0.5644116622431783
4259,False,PLAUR,-0.5856311917304993,0.5646743964114245
4260,True,KCTD1,1.9070290327072144,0.5649256316807695
4261,True,GGCT,1.0812065601348877,0.5652761870541265
4262,False,COX7A1,0.19348938763141632,0.5653826567508646
4263,True,UQCRHL,1.0274732112884521,0.565467204963932
4264,True,MACROD1,1.0148836374282837,0.5655026822158877
4265,True,LAYN,0.9146809577941895,0.5655482748774457
4266,False,ANKRD33B,-0.6529055833816528,0.5658111005201203
4267,False,MAGEF1,0.37870174646377563,0.5662349664675211
4268,False,POLDIP2,0.3619244396686554,0.5663941158645265
4269,False,SPATA7,0.46405282616615295,0.5665603240047217
4270,False,S100A2,-0.6344038248062134,0.566760358612624
4271,False,ADI1,0.36559438705444336,0.5667828820038446
4272,False,AIFM1,-0.587603747844696,0.567195232909789
4273,False,AOC1,0.6491564512252808,0.5673313897643805
4274,True,WWP1,0.8754266500473022,0.5678646406299436
4275,False,FSTL1,-0.6185198426246643,0.5681847104625564
4276,False,TPD52L2,0.2235550880432129,0.5683865662544911
4277,True,RP11-1143G9.4,1.0534940958023071,0.568479017720909
4278,True,ZNF438,1.8690310716629028,0.5686990362465971
4279,False,DTYMK,0.428799569606781,0.5688287653786898
4280,False,RIT1,-0.34719663858413696,0.5688523909781918
4281,False,RND3,-0.6766224503517151,0.5691645859113597
4282,False,TXNRD2,0.4068254828453064,0.5692232608935226
4283,True,GAS6,-1.1418750286102295,0.5694525393071244
4284,False,CAV2,-0.35412490367889404,0.5696834889695732
4285,False,HSD17B8,-0.3900870978832245,0.5699542099559065
4286,True,CALD1,-0.7784972786903381,0.5701100094269356
4287,True,ARHGEF28,-1.0089820623397827,0.5705490248683107
4288,False,TMEM47,-0.41594937443733215,0.5709980431710364
4289,True,RNF144B,-0.9964843988418579,0.5711668191326543
4290,False,MYL9,-0.2330591380596161,0.5712978093259682
4291,False,MYO6,-0.2597598433494568,0.5715879247911482
4292,False,RP11-356J5.12,-0.8623568415641785,0.5716197346882039
4293,False,ZFYVE19,0.5080800652503967,0.5718748832082956
4294,False,CLUAP1,-0.3098161816596985,0.5718814789080776
4295,True,NET1,1.0792710781097412,0.5719217042375769
4296,False,VSIG10,-0.39229416847229004,0.5728656455855887
4297,False,RP11-807H17.1,1.5266716480255127,0.5731152990809808
4298,True,DST,-0.683426022529602,0.5731163701511105
4299,True,FKBP1B,1.8235048055648804,0.5733277712846608
4300,False,FAM161A,-0.6035810708999634,0.5734812176292758
4301,False,PPP1R21,-0.42189499735832214,0.5736656808139053
4302,True,C1QA,-0.894053041934967,0.5737688732143236
4303,True,TRIP10,1.006821870803833,0.5742075779830503
4304,True,MTHFD1,0.8400368094444275,0.5743172535874141
4305,True,SEZ6L2,-0.9537498950958252,0.5743429309101007
4306,True,LIMCH1,-1.0148879289627075,0.5747494326301636
4307,True,EHD4,-1.0258392095565796,0.5749384619254309
4308,True,PAFAH1B2,1.1621652841567993,0.5750454718029537
4309,False,TMEM150A,0.1530410796403885,0.5751541321113526
4310,True,XAB2,-0.9996819496154785,0.5752853962264305
4311,True,KBTBD11,-0.9924868941307068,0.5754901935335787
4312,False,S100A9,-0.4998193085193634,0.5755567054389916
4313,True,GALNT14,0.9987947344779968,0.5765474669575003
4314,True,AFMID,-0.9620208740234375,0.5767053758275049
4315,False,GTF2H1,0.30671802163124084,0.5770053149357094
4316,False,CLDN10,0.6674229502677917,0.5771412608291544
4317,False,BTNL9,-0.6330041289329529,0.5772019927682012
4318,False,SLFN11,-0.5386521816253662,0.577370675714244
4319,False,SEPT11,0.3479610085487366,0.5778213164100683
4320,False,ABCC4,-0.6520007252693176,0.578338368997459
4321,False,DOCK1,-0.3886658549308777,0.578629553660681
4322,True,C2orf68,-0.9831404685974121,0.578942999453924
4323,False,GNG7,-0.20663467049598694,0.5789819958460659
4324,False,HAUS7,-0.46780478954315186,0.5790212746840036
4325,False,KLHDC9,0.3328288495540619,0.5791049244417938
4326,True,MAP3K12,0.8467314839363098,0.579388123428443
4327,True,ZNF770,0.9741664528846741,0.5795947863656065
4328,True,YES1,-0.990654468536377,0.5799893676280836
4329,False,UMAD1,0.5452319383621216,0.5801435169387212
4330,False,HSD17B14,0.5950942635536194,0.5803046290118382
4331,False,MRAS,0.3733658492565155,0.5805774820777359
4332,False,CA2,0.35428136587142944,0.5806030948147491
4333,False,ADGRL4,-0.6119049191474915,0.5808237759386328
4334,False,INSIG2,-0.31021231412887573,0.5809811309475299
4335,False,AC013461.1,-0.5326087474822998,0.5814378861973512
4336,True,TARS,0.8557555675506592,0.58152685723141
4337,False,FAM195A,0.48481371998786926,0.5816151226251074
4338,False,AP1M2,0.5496295094490051,0.5821720826220068
4339,True,GZMB,0.9357935786247253,0.5823071373168253
4340,True,SCMH1,0.9545000791549683,0.5827516403928182
4341,False,HP,1.4045122861862183,0.5828102504822863
4342,True,MNAT1,-0.9792678952217102,0.5837080813813692
4343,False,PTK2,-0.3527597486972809,0.5838136925225285
4344,False,GPR137B,-0.47018471360206604,0.5840131320050259
4345,True,CCDC94,-0.9624328017234802,0.584218059817076
4346,True,TIMM50,0.8990090489387512,0.5848425645375779
4347,True,FEZ2,-0.6733083128929138,0.5848634542612873
4348,True,CNP,-0.9640627503395081,0.5849135321332994
4349,True,GSTA2,-1.5146881341934204,0.5851236456975779
4350,True,NOVA1,-0.9774508476257324,0.5851315806209499
4351,False,TPD52L1,-0.4236311614513397,0.5861478562416581
4352,False,MIR4435-2HG,0.5971101522445679,0.586263550695201
4353,True,DHRS4,-0.966349720954895,0.5862794260917711
4354,True,PXMP2,0.9003540873527527,0.5869530484345514
4355,False,CNFN,-0.7098491787910461,0.5871007600750812
4356,True,EFEMP1,-1.0941989421844482,0.5875487549729633
4357,False,GNA14,0.45805564522743225,0.5879212301235024
4358,False,USP2,-0.6016842722892761,0.5886729149299152
4359,False,GMDS,0.4095311760902405,0.5887184607118902
4360,True,ARSE,-1.051616907119751,0.5889571055126726
4361,False,AC009501.4,0.6025102138519287,0.5890580011548003
4362,False,PTER,0.4548884630203247,0.5892445120566899
4363,False,GADD45G,-0.44882652163505554,0.5892507301115364
4364,False,CLRN3,0.8506067395210266,0.589665525374635
4365,False,COMTD1,0.27980101108551025,0.5897422630834985
4366,True,CAMK1,0.8108575940132141,0.5899120961860285
4367,False,SERPING1,-0.3274606466293335,0.5903687099878631
4368,False,KCNIP4,0.5884372591972351,0.5905331069752107
4369,False,IMMP1L,-0.24251213669776917,0.590937168450818
4370,True,PTRH1,-0.8933455944061279,0.5909729420052083
4371,True,RPP25L,-0.9817025065422058,0.5909968145879956
4372,True,NR2F1,-0.9634459614753723,0.5910022417079372
4373,True,FAM110D,1.6917489767074585,0.5911143111106502
4374,True,CDK7,0.7860999703407288,0.5914456503418508
4375,False,IDH1,0.27805808186531067,0.5917470575471632
4376,True,AC003984.1,0.797166645526886,0.591813799025422
4377,False,APEH,-0.3247162103652954,0.59182626538209
4378,True,LAMP2,-0.7739354372024536,0.5919201124222097
4379,False,DUSP15,-0.5009025931358337,0.5919440790715635
4380,True,TFEC,-0.9168409109115601,0.5926275113151823
4381,True,HTRA1,-0.73589026927948,0.5927059962827697
4382,True,PTGS2,1.6582084894180298,0.5931878396353709
4383,True,UMAD1,-0.9363895654678345,0.5937317596751186
4384,False,NSF,-0.45628365874290466,0.5938089023759006
4385,True,EGFR-AS1,-1.1797517538070679,0.5938513235604211
4386,True,IGFBP6,-1.0278242826461792,0.593924360091829
4387,False,FAM129B,0.5535932779312134,0.5940048509815532
4388,True,HOOK1,0.7857239842414856,0.5941275076054598
4389,True,ACAT2,0.9235373139381409,0.5941675277387534
4390,True,VEPH1,1.6488734483718872,0.5942049965163204
4391,True,LA16c-329F2.1,1.6359047889709473,0.594372206925842
4392,False,MCCD1,-0.5991643071174622,0.5944446833014936
4393,False,LINC00844,0.8530901670455933,0.594480747389319
4394,True,LINC01023,-0.9117393493652344,0.5945330974775446
4395,True,FAM134B,1.040187120437622,0.5945370468119097
4396,True,ZNF471,1.6467355489730835,0.5946100360789478
4397,True,EGLN1,0.8936467170715332,0.5946569078985097
4398,False,ALOX5AP,-0.7744870781898499,0.5946809885123531
4399,False,TESC,-0.4174761176109314,0.5949783291810973
4400,False,SLCO2A1,-0.7024277448654175,0.5952519288078371
4401,True,PIGBOS1,-0.9387593269348145,0.5953908194994156
4402,True,DCXR,0.32986751198768616,0.5954152810241397
4403,True,TFF3,1.861229419708252,0.5960417681609764
4404,True,DLAT,-0.8791819214820862,0.5960506831016743
4405,False,ST6GALNAC2,-0.5509524941444397,0.5963182100654462
4406,True,SLC36A4,-0.9360964894294739,0.5965612160174395
4407,False,ADM,-0.49256402254104614,0.5966891602367126
4408,True,NTAN1,-0.6196388006210327,0.5968511012719578
4409,False,PAQR5,-0.6243442893028259,0.5969466668792998
4410,True,RUVBL1,-0.9420123100280762,0.5970581544534699
4411,False,LARP4,0.2992418110370636,0.5975272460931691
4412,False,NPL,0.6169967651367188,0.5976324683741701
4413,False,RP11-834C11.4,-0.5074645280838013,0.5976707014671315
4414,False,TBC1D7,0.6308315396308899,0.5976967360007446
4415,True,HHLA2,0.8158701062202454,0.5977786008805773
4416,True,PTGER3,1.7886747121810913,0.5978440554952891
4417,True,HMOX1,-0.6623638868331909,0.5982229873116326
4418,True,N6AMT2,0.7703121304512024,0.5982868859048261
4419,False,ENPP2,-0.548335075378418,0.5992046758433939
4420,False,FAM3B,-0.6797532439231873,0.5994305995582919
4421,True,VSIG10,-0.9320866465568542,0.5994336678235914
4422,True,LAGE3,-1.135211706161499,0.5996165114432557
4423,False,FLT1,-0.542980968952179,0.5998163707558957
4424,False,ACOT7,0.42155003547668457,0.5998454753540959
4425,True,RCAN2,-0.9645901918411255,0.6000344852287639
4426,True,MLST8,0.7932135462760925,0.600080803254199
4427,False,RP11-490M8.1,0.5805086493492126,0.6001835133540394
4428,False,EFTUD2,-0.42940330505371094,0.6002649629137762
4429,True,GNG11,0.23736323416233063,0.6005756693158109
4430,False,SPP1,0.7540135383605957,0.6007143163376094
4431,True,TTC21B,0.7629721164703369,0.6007151052572475
4432,True,MIF-AS1,-0.9368121027946472,0.6007535842749409
4433,False,NTAN1,0.21889738738536835,0.6009957914323263
4434,False,MAPT,0.4585287570953369,0.6012725986266259
4435,False,RNASE4,0.5339224934577942,0.6013577110633589
4436,False,SCARB2,-0.4772685468196869,0.6016369859552179
4437,True,LINC01060,1.5399283170700073,0.6018102918571452
4438,True,THAP4,-0.8708520531654358,0.6023232466488716
4439,False,NUDCD1,-0.4571627974510193,0.6025788507887837
4440,True,BOLA2B,-0.8578121066093445,0.6027271495060319
4441,True,ACSM2A,-1.122223973274231,0.6028305084707664
4442,True,QPRT,0.848858654499054,0.6029120082001667
4443,False,RGS1,-0.2943221628665924,0.6030879929722481
4444,False,PTPRS,-0.8298555016517639,0.6032603812469036
4445,False,CPEB2,-0.5607433915138245,0.6033271467785899
4446,False,WBP5,0.1155933141708374,0.6034326469888023
4447,True,MSRB3,-0.9233680963516235,0.6035424331818219
4448,False,MYOM2,0.39496269822120667,0.6037262556325842
4449,True,ITGA5,-0.9741405248641968,0.6038569354607033
4450,True,PALLD,-1.0225781202316284,0.6040017441770446
4451,False,ME3,0.49203699827194214,0.6042889915045968
4452,True,MED29,-0.6064218282699585,0.6043051834911601
4453,False,SSUH2,0.8656345009803772,0.604463962503609
4454,False,BCKDK,-0.3333526849746704,0.6047787663150486
4455,True,FAM161A,-0.8628174662590027,0.6049527210580782
4456,False,DDX1,0.2188374400138855,0.6057346192593529
4457,True,SSFA2,-0.9196533560752869,0.6057747017252583
4458,False,MUT,-0.4406229257583618,0.6058165871374894
4459,False,CLN5,0.3275851011276245,0.606367773312426
4460,False,TRIM54,1.3054546117782593,0.6064419167015517
4461,True,RAB17,-0.8629868030548096,0.6068554030187777
4462,True,IL33,1.5758298635482788,0.6069808538175565
4463,False,AKAP1,-0.4708029627799988,0.6070331025830276
4464,False,PRKRA,0.2764575779438019,0.6071652717174888
4465,False,TTC38,-0.3736932873725891,0.6072172260693222
4466,True,CCL3,0.9013563990592957,0.6075861734295315
4467,True,SCNN1A,1.5793437957763672,0.6076039379265072
4468,False,SIRPA,-0.7487775683403015,0.6078036000652501
4469,False,ATP1A1,0.19176733493804932,0.6082135515486005
4470,True,MMP14,-0.9228451251983643,0.6082522874159431
4471,False,AC007405.6,-0.623374879360199,0.6083244672575194
4472,False,ADPRHL2,0.19782958924770355,0.6083565018069056
4473,False,MGST1,0.559740424156189,0.6087090437594727
4474,False,SNRNP25,-0.31685489416122437,0.6088928400277647
4475,False,RP11-158I9.8,-0.5175010561943054,0.6092569893791209
4476,False,ALCAM,0.5174335241317749,0.6092948110350243
4477,True,KRT7,-1.0052329301834106,0.6093733281686229
4478,False,TRIB1,-0.5142616033554077,0.6096878719630099
4479,False,HSD3B7,-0.7499402165412903,0.609760490398367
4480,True,TMEM218,0.7386395335197449,0.6098296846342603
4481,True,MMP7,-0.6903649568557739,0.6103822050936916
4482,True,SMARCA1,-0.9032070636749268,0.6107973039335828
4483,False,TMEM88,-0.6851435899734497,0.6109366615809999
4484,False,LYG1,1.2813243865966797,0.611216170011128
4485,True,GAL3ST1,-0.6114103198051453,0.6113457998747363
4486,True,IER3,-1.0141078233718872,0.6114517619554796
4487,False,NDUFAF1,0.20303934812545776,0.6115766709915241
4488,False,ZHX3,0.4554133713245392,0.6116437443567007
4489,False,PLD1,0.4478277862071991,0.6120419897673917
4490,False,MNAT1,-0.14923961460590363,0.6120434527550596
4491,True,POLR3F,-0.8493964672088623,0.6121142557422301
4492,True,IKBIP,0.30874723196029663,0.6123570346016125
4493,True,SLC22A2,0.2338440865278244,0.6125450310088152
4494,False,MTRR,-0.3866727650165558,0.613425429615295
4495,True,COX7A1,-1.1414384841918945,0.6139734364390335
4496,True,HIBADH,0.14477190375328064,0.6139814626048978
4497,False,PIFO,0.6263439655303955,0.6153807350724642
4498,True,CADM1,-0.845501720905304,0.6157576955772986
4499,False,FGFR1OP,-0.5207538604736328,0.6157964796148068
4500,True,NAALADL2,1.4878385066986084,0.6161987247571592
4501,False,RANBP3L,0.4305209219455719,0.6164945685142276
4502,False,ANGPTL3,0.6255776286125183,0.6165366142644713
4503,False,PEX10,0.19573892652988434,0.6166381005765236
4504,True,SLC50A1,-0.603496789932251,0.6166385393502667
4505,True,TUBA1C,0.5342680215835571,0.6167388261638151
4506,False,PLBD1,-0.6466382145881653,0.6169530168318003
4507,True,RP1-232P20.1,-0.9289286136627197,0.6170228006192428
4508,True,TSPAN3,0.2974051833152771,0.6171151472413008
4509,False,CRLS1,0.23874974250793457,0.617174538522957
4510,False,SYCE1L,0.6325483918190002,0.6173480437580336
